Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Airbag (product.metafields.custom.airbag),Automatic Extendable Footrest (product.metafields.custom.automatic_extendable_footrest),Auto Program (product.metafields.custom.auto_program),Bluetooth Speaker (product.metafields.custom.bluetooth_speaker),Calf Roller (product.metafields.custom.calf_roller),Foot Roller (product.metafields.custom.foot_roller),Heating (product.metafields.custom.heating),id (product.metafields.custom.id),Massage Mechanism (product.metafields.custom.massage_mechanism),Number of Massage Styles (product.metafields.custom.number_of_massage_styles),Side Controller (product.metafields.custom.side_controller),Space Saving Technology (product.metafields.custom.space_saving_technology),Track Type (product.metafields.custom.track_type),Zero Gravity (product.metafields.custom.zero_gravity),LDT: Compare Attribute Set Code (product.metafields.ldt.compare_attribute_set),LDT: Compare Products (product.metafields.ldt.compare_products),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Massage technique (product.metafields.shopify.massage-technique),Power source (product.metafields.shopify.power-source),Reclining function (product.metafields.shopify.reclining-function),Upholstery material (product.metafields.shopify.upholstery-material),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
osaki-signature-ii,Osaki Signature II (MO01),"<ul>
    <li>
<strong>3D MASSAGE</strong> MECHANISM</li>
    <li>
<strong>SL-TRACK</strong> SYSTEM</li>
    <li>
<strong>20-CELL FULL-BODY</strong> AIR MASSAGE</li>
    <li>
<strong>SPACE-SAVING</strong> TECHNOLOGY</li>
    <li>
<strong>SPRING-LOADED</strong> EXTENDABLE FOOTREST</li>
    <li>
<strong>ZERO GRAVITY</strong> RECLINING</li>
    <li>
<strong>APP &amp; REMOTE</strong> DUAL CONTROL</li>
    <li>
<strong>9 AUTO</strong> PROGRAMS &amp; <strong>6 MANUAL</strong> MODES</li>
    <li>
<strong>LUMBAR HEATING</strong> THERAPY</li>
    <li>
<strong>BLUETOOTH</strong> SPEAKERS &amp; <strong>TYPE-C</strong> CHARGING</li>
</ul>
<!-- more -->
<div id=""Signature2-content-anchor"" style=""min-height: 200px;"">
    <p style=""text-align: center; color: #999; padding: 50px;"">Loading Signature II Product Detail...</p>
</div>

<script crossorigin=""anonymous"" integrity=""sha256-2Pmvv0kuTBOenSvLm6bvfBSSHrUJ+3A7x6P5Ebd07/g="" src=""https://code.jquery.com/jquery-3.7.0.min.js""></script> 

<script>
    (function () {
        // 💡 [경로 수정] GitHub 레포지토리의 Signature2 폴더로 타겟 변경
        // (실제 GitHub 리포지토리에 생성하신 폴더명과 정확히 일치시켜야 합니다)
        var baseURL = ""https://RobinChoi00.github.io/Product/SignatureII/"";
        var v = new Date().getTime(); // Cache Busting (브라우저 캐시 무력화)

        // 1) CSS Injection
        if (!$('link[href*=""Signature2/style.css""]').length) {
            $('head').append(`<link rel=""stylesheet"" href=""${baseURL}style.css?v=${v}"" type=""text/css"" />`);
        }
        
        // 2) Google Fonts Integration (Signature II 디자인 시스템에 맞춘 폰트 로드)
        $('head').append(`<link href=""https://fonts.googleapis.com/css2?family=Nunito:wght@300;400;500;600;700;800&family=Oswald:wght@300;400;500;600;700&family=Poppins:wght@300;400;500;600;700;800&family=Roboto:wght@300;400;500;600;700;900&display=swap"" rel=""stylesheet"">`);

        // 3) HTML Fetching & Image Path Repairing
        $.ajax({
            url: baseURL + ""index.html"",
            data: { v: v },
            dataType: ""html"",
            success: function (data) {
                var parser = new DOMParser();
                var doc = parser.parseFromString(data, ""text/html"");
                var $content = $(doc.body).contents();

                // 상대 경로 이미지를 절대 경로(GitHub)로 변환 (Cross-Origin 대응)
                $content.find('img, video source').each(function () {
                    var src = $(this).attr('src');
                    if (src && !src.startsWith('http')) {
                        $(this).attr('src', baseURL + src);
                    }
                });
                
                // 비디오 태그 소스 재로딩
                $content.find('video').each(function() {
                    this.load();
                });

                // XSS 방어 및 중복 실행 방지를 위한 script 태그 제거
                $content.find('script').remove();
                
                // 💡 Signature II 앵커에 정제된 HTML 주입 (DOM Injection)
                $('#Signature2-content-anchor').empty().append($content);

                // 4) External JS Execution (의자 색상 변경 슬라이더 등의 로직 실행)
                var script = document.createElement(""script"");
                script.src = baseURL + ""script.js?v="" + v;
                script.defer = true;
                document.body.appendChild(script);
            },
            error: function () {
                // 💡 에러 메시지 텍스트를 Signature II로 변경
                $('#Signature2-content-anchor').html('<p style=""color:red; text-align:center;"">Failed to load Signature II content. Please check the network or repository URL.</p>');
            }
        });
    })();
</script>",Osaki,Health & Beauty > Personal Care > Massage & Relaxation,Massage Chair,"3D, Massage Chair, Osaki, SL-Track",true,Color,Black/Grey,,Delivery,Curbside - Free,,Warranty,1 Year (Parts/Labor) 2&3 Year (Parts Only) - Free,,Osaki-Signature-II-1,,,,,6999.00,,true,true,,,,,00850078813206,,,,false,,,,,,,,,,,,,,20,Manual,9,Yes,No,1 roller and 1 plate,Lumbar,,3D,6,Yes,5,SL,2,,,,,,,,,,,lb,,,active
osaki-signature-ii,,,,,,,,Color,Black/Grey,,Delivery,Curbside - Free,,Warranty,1 Year Extended (Parts/Labor) - $249.95,,Osaki-Signature-II-2,,,,,7248.95,,true,true,,,,,00850078813206,,,,,,,,,,,,,,,,,,20,Manual,9,Yes,No,1 roller and 1 plate,Lumbar,,3D,6,Yes,5,SL,2,,,,,,,,,,,lb,,,
osaki-signature-ii,,,,,,,,Color,Black/Grey,,Delivery,Curbside - Free,,Warranty,2 Year Extended (Parts/Labor) - $349.95,,Osaki-Signature-II-3,,,,,7348.95,,true,true,,,,,00850078813206,,,,,,,,,,,,,,,,,,20,Manual,9,Yes,No,1 roller and 1 plate,Lumbar,,3D,6,Yes,5,SL,2,,,,,,,,,,,lb,,,
osaki-signature-ii,,,,,,,,Color,Black/Grey,,Delivery,White Glove - $275,,Warranty,1 Year (Parts/Labor) 2&3 Year (Parts Only) - Free,,Osaki-Signature-II-4,,,,,7274.00,,true,true,,,,,00850078813206,,,,,,,,,,,,,,,,,,20,Manual,9,Yes,No,1 roller and 1 plate,Lumbar,,3D,6,Yes,5,SL,2,,,,,,,,,,,lb,,,
osaki-signature-ii,,,,,,,,Color,Black/Grey,,Delivery,White Glove - $275,,Warranty,1 Year Extended (Parts/Labor) - $249.95,,Osaki-Signature-II-5,,,,,7523.95,,true,true,,,,,00850078813206,,,,,,,,,,,,,,,,,,20,Manual,9,Yes,No,1 roller and 1 plate,Lumbar,,3D,6,Yes,5,SL,2,,,,,,,,,,,lb,,,
osaki-signature-ii,,,,,,,,Color,Black/Grey,,Delivery,White Glove - $275,,Warranty,2 Year Extended (Parts/Labor) - $349.95,,Osaki-Signature-II-6,,,,,7623.95,,true,true,,,,,00850078813206,,,,,,,,,,,,,,,,,,20,Manual,9,Yes,No,1 roller and 1 plate,Lumbar,,3D,6,Yes,5,SL,2,,,,,,,,,,,lb,,,
osaki-signature-ii,,,,,,,,Color,Brown/Beige,,Delivery,Curbside - Free,,Warranty,1 Year (Parts/Labor) 2&3 Year (Parts Only) - Free,,Osaki-Signature-II-7,,,,,6999.00,,true,true,,,,,00850078813220,,,,,,,,,,,,,,,,,,20,Manual,9,Yes,No,1 roller and 1 plate,Lumbar,,3D,6,Yes,5,SL,2,,,,,,,,,,,lb,,,
osaki-signature-ii,,,,,,,,Color,Brown/Beige,,Delivery,Curbside - Free,,Warranty,1 Year Extended (Parts/Labor) - $249.95,,Osaki-Signature-II-8,,,,,7248.95,,true,true,,,,,00850078813220,,,,,,,,,,,,,,,,,,20,Manual,9,Yes,No,1 roller and 1 plate,Lumbar,,3D,6,Yes,5,SL,2,,,,,,,,,,,lb,,,
osaki-signature-ii,,,,,,,,Color,Brown/Beige,,Delivery,Curbside - Free,,Warranty,2 Year Extended (Parts/Labor) - $349.95,,Osaki-Signature-II-9,,,,,7348.95,,true,true,,,,,00850078813220,,,,,,,,,,,,,,,,,,20,Manual,9,Yes,No,1 roller and 1 plate,Lumbar,,3D,6,Yes,5,SL,2,,,,,,,,,,,lb,,,
osaki-signature-ii,,,,,,,,Color,Brown/Beige,,Delivery,White Glove - $275,,Warranty,1 Year (Parts/Labor) 2&3 Year (Parts Only) - Free,,Osaki-Signature-II-10,,,,,7274.00,,true,true,,,,,00850078813220,,,,,,,,,,,,,,,,,,20,Manual,9,Yes,No,1 roller and 1 plate,Lumbar,,3D,6,Yes,5,SL,2,,,,,,,,,,,lb,,,
osaki-signature-ii,,,,,,,,Color,Brown/Beige,,Delivery,White Glove - $275,,Warranty,1 Year Extended (Parts/Labor) - $249.95,,Osaki-Signature-II-11,,,,,7523.95,,true,true,,,,,00850078813220,,,,,,,,,,,,,,,,,,20,Manual,9,Yes,No,1 roller and 1 plate,Lumbar,,3D,6,Yes,5,SL,2,,,,,,,,,,,lb,,,
osaki-signature-ii,,,,,,,,Color,Brown/Beige,,Delivery,White Glove - $275,,Warranty,2 Year Extended (Parts/Labor) - $349.95,,Osaki-Signature-II-12,,,,,7623.95,,true,true,,,,,00850078813220,,,,,,,,,,,,,,,,,,20,Manual,9,Yes,No,1 roller and 1 plate,Lumbar,,3D,6,Yes,5,SL,2,,,,,,,,,,,lb,,,
osaki-signature-ii,,,,,,,,Color,Beige/White,,Delivery,Curbside - Free,,Warranty,1 Year (Parts/Labor) 2&3 Year (Parts Only) - Free,,Osaki-Signature-II-13,,,,,6999.00,,true,true,,,,,00850078813213,,,,,,,,,,,,,,,,,,20,Manual,9,Yes,No,1 roller and 1 plate,Lumbar,,3D,6,Yes,5,SL,2,,,,,,,,,,,lb,,,
osaki-signature-ii,,,,,,,,Color,Beige/White,,Delivery,Curbside - Free,,Warranty,1 Year Extended (Parts/Labor) - $249.95,,Osaki-Signature-II-14,,,,,7248.95,,true,true,,,,,00850078813213,,,,,,,,,,,,,,,,,,20,Manual,9,Yes,No,1 roller and 1 plate,Lumbar,,3D,6,Yes,5,SL,2,,,,,,,,,,,lb,,,
osaki-signature-ii,,,,,,,,Color,Beige/White,,Delivery,Curbside - Free,,Warranty,2 Year Extended (Parts/Labor) - $349.95,,Osaki-Signature-II-15,,,,,7348.95,,true,true,,,,,00850078813213,,,,,,,,,,,,,,,,,,20,Manual,9,Yes,No,1 roller and 1 plate,Lumbar,,3D,6,Yes,5,SL,2,,,,,,,,,,,lb,,,
osaki-signature-ii,,,,,,,,Color,Beige/White,,Delivery,White Glove - $275,,Warranty,1 Year (Parts/Labor) 2&3 Year (Parts Only) - Free,,Osaki-Signature-II-16,,,,,7274.00,,true,true,,,,,00850078813213,,,,,,,,,,,,,,,,,,20,Manual,9,Yes,No,1 roller and 1 plate,Lumbar,,3D,6,Yes,5,SL,2,,,,,,,,,,,lb,,,
osaki-signature-ii,,,,,,,,Color,Beige/White,,Delivery,White Glove - $275,,Warranty,1 Year Extended (Parts/Labor) - $249.95,,Osaki-Signature-II-17,,,,,7523.95,,true,true,,,,,00850078813213,,,,,,,,,,,,,,,,,,20,Manual,9,Yes,No,1 roller and 1 plate,Lumbar,,3D,6,Yes,5,SL,2,,,,,,,,,,,lb,,,
osaki-signature-ii,,,,,,,,Color,Beige/White,,Delivery,White Glove - $275,,Warranty,2 Year Extended (Parts/Labor) - $349.95,,Osaki-Signature-II-18,,,,,7623.95,,true,true,,,,,00850078813213,,,,,,,,,,,,,,,,,,20,Manual,9,Yes,No,1 roller and 1 plate,Lumbar,,3D,6,Yes,5,SL,2,,,,,,,,,,,lb,,,
osaki-solo-flex-4d,Osaki Solo Flex 4D,"<ul>
    <li>
<strong>4D MASSAGE</strong> MECHANISM</li>
    <li>
<strong>AI HEALTH</strong> DETECTION</li>
    <li>
<strong>ROBO WALKING</strong> TECHNOLOGY</li>
    <li>
<strong>16 AUTO</strong> PROGRAMS &amp; <strong>6 MANUAL</strong> MODES</li>
    <li>
<strong>SPECIALIZED FOOT</strong> ROLLERS</li>
    <li>
<strong>AUTOMATIC EXTENDABLE</strong> CALFREST</li>
    <li>
<strong>14 SAFETY</strong> SENSORS</li>
    <li>
<strong>TOUCHSCREEN</strong> CONTROLLER &amp; <strong>INTELLIGENT MEMORY</strong> FUNCTION</li>
    <li>
<strong>ZERO GRAVITY</strong> RECLINING</li>
    <li>
<strong>QUALITY BLUETOOTH</strong> SPEAKERS</li>
</ul>
<!-- more -->
<div id=""SoloFlex-content-anchor"" style=""min-height: 200px;"">
    <p style=""text-align: center; color: #999; padding: 50px;"">Loading Solo Flex Product Detail...</p>
</div>

<script crossorigin=""anonymous"" integrity=""sha256-2Pmvv0kuTBOenSvLm6bvfBSSHrUJ+3A7x6P5Ebd07/g="" src=""https://code.jquery.com/jquery-3.7.0.min.js""></script> 

<script>
    (function () {
        // 💡 [경로 수정] GitHub 레포지토리의 SoloFlex 폴더로 타겟 변경
        // (실제 GitHub 리포지토리에 생성하신 폴더명 'SoloFlex'와 정확히 일치시켜야 합니다)
        var baseURL = ""https://RobinChoi00.github.io/Product/SoloFlex/"";
        var v = new Date().getTime(); // Cache Busting (브라우저 캐시 무력화)

        // 1) CSS Injection
        if (!$('link[href*=""SoloFlex/style.css""]').length) {
            $('head').append(`<link rel=""stylesheet"" href=""${baseURL}style.css?v=${v}"" type=""text/css"" />`);
        }
        
        // 2) Google Fonts Integration (Solo Flex 디자인 시스템에 맞춘 폰트 로드)
        $('head').append(`<link href=""https://fonts.googleapis.com/css2?family=Nunito:wght@300;400;500;600;700;800&family=Oswald:wght@300;400;500;600;700&family=Poppins:wght@300;400;500;600;700;800&family=Roboto:wght@300;400;500;600;700;900&display=swap"" rel=""stylesheet"">`);

        // 3) HTML Fetching & Image Path Repairing
        $.ajax({
            url: baseURL + ""index.html"",
            data: { v: v },
            dataType: ""html"",
            success: function (data) {
                var parser = new DOMParser();
                var doc = parser.parseFromString(data, ""text/html"");
                var $content = $(doc.body).contents();

                // 상대 경로 이미지를 절대 경로(GitHub)로 변환 (Cross-Origin 대응)
                $content.find('img, video source').each(function () {
                    var src = $(this).attr('src');
                    if (src && !src.startsWith('http')) {
                        $(this).attr('src', baseURL + src);
                    }
                });
                
                // 비디오 태그 소스 재로딩
                $content.find('video').each(function() {
                    this.load();
                });

                // XSS 방어 및 중복 실행 방지를 위한 script 태그 제거
                $content.find('script').remove();
                
                // 💡 Solo Flex 앵커에 정제된 HTML 주입 (DOM Injection)
                $('#SoloFlex-content-anchor').empty().append($content);

                // 4) External JS Execution (의자 스크립트 등 로직 실행 필요 시)
                var script = document.createElement(""script"");
                script.src = baseURL + ""script.js?v="" + v;
                script.defer = true;
                document.body.appendChild(script);
            },
            error: function () {
                // 💡 에러 메시지 텍스트를 Solo Flex로 변경
                $('#SoloFlex-content-anchor').html('<p style=""color:red; text-align:center;"">Failed to load Solo Flex content. Please check the network or repository URL.</p>');
            }
        });
    })();
</script>",Osaki,Health & Beauty > Personal Care > Massage & Relaxation > Massage Chairs,Massage Chair,"4D, Massage Chair, Osaki, SL-Track",true,Color,Black,,Delivery,Curbside - Free,,Warranty,1 Year (Parts/Labor) 2&3 Year (Parts Only) - Free,,Osaki-Solo-Flex0,,,,,3999.00,7999.00,true,true,,,,,00810081889933,,,,false,,,,,,,,,,,,,,36,Auto,16,Yes,Yes,1 Roller,"Lumbar, Claf",,4D,6,Yes,4.5,SL,3,,,,5,"[""gid://shopify/Metaobject/196414963951"",""gid://shopify/Metaobject/196415783151"",""gid://shopify/Metaobject/196415488239""]",,,,,,lb,,,active
osaki-solo-flex-4d,,,,,,,,Color,Black,,Delivery,Curbside - Free,,Warranty,1 Year Extended (Parts/Labor) - $249.95,,Osaki-Solo-Flex1,,,,,4248.95,8248.95,true,true,,,,,00810081889933,,,,,,,,,,,,,,,,,,36,Auto,16,Yes,Yes,1 Roller,"Lumbar, Claf",,4D,6,Yes,4.5,SL,3,,,,5,"[""gid://shopify/Metaobject/196414963951"",""gid://shopify/Metaobject/196415783151"",""gid://shopify/Metaobject/196415488239""]",,,,,,lb,,,
osaki-solo-flex-4d,,,,,,,,Color,Black,,Delivery,Curbside - Free,,Warranty,2 Year Extended (Parts/Labor) - $349.95,,Osaki-Solo-Flex2,,,,,4348.95,8348.95,true,true,,,,,00810081889933,,,,,,,,,,,,,,,,,,36,Auto,16,Yes,Yes,1 Roller,"Lumbar, Claf",,4D,6,Yes,4.5,SL,3,,,,5,"[""gid://shopify/Metaobject/196414963951"",""gid://shopify/Metaobject/196415783151"",""gid://shopify/Metaobject/196415488239""]",,,,,,lb,,,
osaki-solo-flex-4d,,,,,,,,Color,Black,,Delivery,White Glove - $275,,Warranty,1 Year (Parts/Labor) 2&3 Year (Parts Only) - Free,,Osaki-Solo-Flex3,,,,,4274.00,8274.00,true,true,,,,,00810081889933,,,,,,,,,,,,,,,,,,36,Auto,16,Yes,Yes,1 Roller,"Lumbar, Claf",,4D,6,Yes,4.5,SL,3,,,,5,"[""gid://shopify/Metaobject/196414963951"",""gid://shopify/Metaobject/196415783151"",""gid://shopify/Metaobject/196415488239""]",,,,,,lb,,,
osaki-solo-flex-4d,,,,,,,,Color,Black,,Delivery,White Glove - $275,,Warranty,1 Year Extended (Parts/Labor) - $249.95,,Osaki-Solo-Flex4,,,,,4523.95,8523.95,true,true,,,,,00810081889933,,,,,,,,,,,,,,,,,,36,Auto,16,Yes,Yes,1 Roller,"Lumbar, Claf",,4D,6,Yes,4.5,SL,3,,,,5,"[""gid://shopify/Metaobject/196414963951"",""gid://shopify/Metaobject/196415783151"",""gid://shopify/Metaobject/196415488239""]",,,,,,lb,,,
osaki-solo-flex-4d,,,,,,,,Color,Black,,Delivery,White Glove - $275,,Warranty,2 Year Extended (Parts/Labor) - $349.95,,Osaki-Solo-Flex5,,,,,4623.95,8623.95,true,true,,,,,00810081889933,,,,,,,,,,,,,,,,,,36,Auto,16,Yes,Yes,1 Roller,"Lumbar, Claf",,4D,6,Yes,4.5,SL,3,,,,5,"[""gid://shopify/Metaobject/196414963951"",""gid://shopify/Metaobject/196415783151"",""gid://shopify/Metaobject/196415488239""]",,,,,,lb,,,
osaki-solo-flex-4d,,,,,,,,Color,Brown,,Delivery,Curbside - Free,,Warranty,1 Year (Parts/Labor) 2&3 Year (Parts Only) - Free,,Osaki-Solo-Flex6,,,,,3999.00,7999.00,true,true,,,,,00810081889940,,,,,,,,,,,,,,,,,,36,Auto,16,Yes,Yes,1 Roller,"Lumbar, Claf",,4D,6,Yes,4.5,SL,3,,,,5,"[""gid://shopify/Metaobject/196414963951"",""gid://shopify/Metaobject/196415783151"",""gid://shopify/Metaobject/196415488239""]",,,,,,lb,,,
osaki-solo-flex-4d,,,,,,,,Color,Brown,,Delivery,Curbside - Free,,Warranty,1 Year Extended (Parts/Labor) - $249.95,,Osaki-Solo-Flex7,,,,,4248.95,8248.95,true,true,,,,,00810081889940,,,,,,,,,,,,,,,,,,36,Auto,16,Yes,Yes,1 Roller,"Lumbar, Claf",,4D,6,Yes,4.5,SL,3,,,,5,"[""gid://shopify/Metaobject/196414963951"",""gid://shopify/Metaobject/196415783151"",""gid://shopify/Metaobject/196415488239""]",,,,,,lb,,,
osaki-solo-flex-4d,,,,,,,,Color,Brown,,Delivery,Curbside - Free,,Warranty,2 Year Extended (Parts/Labor) - $349.95,,Osaki-Solo-Flex8,,,,,4348.95,8348.95,true,true,,,,,00810081889940,,,,,,,,,,,,,,,,,,36,Auto,16,Yes,Yes,1 Roller,"Lumbar, Claf",,4D,6,Yes,4.5,SL,3,,,,5,"[""gid://shopify/Metaobject/196414963951"",""gid://shopify/Metaobject/196415783151"",""gid://shopify/Metaobject/196415488239""]",,,,,,lb,,,
osaki-solo-flex-4d,,,,,,,,Color,Brown,,Delivery,White Glove - $275,,Warranty,1 Year (Parts/Labor) 2&3 Year (Parts Only) - Free,,Osaki-Solo-Flex9,,,,,4274.00,8274.00,true,true,,,,,00810081889940,,,,,,,,,,,,,,,,,,36,Auto,16,Yes,Yes,1 Roller,"Lumbar, Claf",,4D,6,Yes,4.5,SL,3,,,,5,"[""gid://shopify/Metaobject/196414963951"",""gid://shopify/Metaobject/196415783151"",""gid://shopify/Metaobject/196415488239""]",,,,,,lb,,,
osaki-solo-flex-4d,,,,,,,,Color,Brown,,Delivery,White Glove - $275,,Warranty,1 Year Extended (Parts/Labor) - $249.95,,Osaki-Solo-Flex10,,,,,4523.95,8523.95,true,true,,,,,00810081889940,,,,,,,,,,,,,,,,,,36,Auto,16,Yes,Yes,1 Roller,"Lumbar, Claf",,4D,6,Yes,4.5,SL,3,,,,5,"[""gid://shopify/Metaobject/196414963951"",""gid://shopify/Metaobject/196415783151"",""gid://shopify/Metaobject/196415488239""]",,,,,,lb,,,
osaki-solo-flex-4d,,,,,,,,Color,Brown,,Delivery,White Glove - $275,,Warranty,2 Year Extended (Parts/Labor) - $349.95,,Osaki-Solo-Flex11,,,,,4623.95,8623.95,true,true,,,,,00810081889940,,,,,,,,,,,,,,,,,,36,Auto,16,Yes,Yes,1 Roller,"Lumbar, Claf",,4D,6,Yes,4.5,SL,3,,,,5,"[""gid://shopify/Metaobject/196414963951"",""gid://shopify/Metaobject/196415783151"",""gid://shopify/Metaobject/196415488239""]",,,,,,lb,,,
osaki-solo-flex-4d,,,,,,,,Color,Taupe,,Delivery,Curbside - Free,,Warranty,1 Year (Parts/Labor) 2&3 Year (Parts Only) - Free,,Osaki-Solo-Flex12,,,,,3999.00,7999.00,true,true,,,,,00810081889957,,,,,,,,,,,,,,,,,,36,Auto,16,Yes,Yes,1 Roller,"Lumbar, Claf",,4D,6,Yes,4.5,SL,3,,,,5,"[""gid://shopify/Metaobject/196414963951"",""gid://shopify/Metaobject/196415783151"",""gid://shopify/Metaobject/196415488239""]",,,,,,lb,,,
osaki-solo-flex-4d,,,,,,,,Color,Taupe,,Delivery,Curbside - Free,,Warranty,1 Year Extended (Parts/Labor) - $249.95,,Osaki-Solo-Flex13,,,,,4248.95,8248.95,true,true,,,,,00810081889957,,,,,,,,,,,,,,,,,,36,Auto,16,Yes,Yes,1 Roller,"Lumbar, Claf",,4D,6,Yes,4.5,SL,3,,,,5,"[""gid://shopify/Metaobject/196414963951"",""gid://shopify/Metaobject/196415783151"",""gid://shopify/Metaobject/196415488239""]",,,,,,lb,,,
osaki-solo-flex-4d,,,,,,,,Color,Taupe,,Delivery,Curbside - Free,,Warranty,2 Year Extended (Parts/Labor) - $349.95,,Osaki-Solo-Flex14,,,,,4348.95,8348.95,true,true,,,,,00810081889957,,,,,,,,,,,,,,,,,,36,Auto,16,Yes,Yes,1 Roller,"Lumbar, Claf",,4D,6,Yes,4.5,SL,3,,,,5,"[""gid://shopify/Metaobject/196414963951"",""gid://shopify/Metaobject/196415783151"",""gid://shopify/Metaobject/196415488239""]",,,,,,lb,,,
osaki-solo-flex-4d,,,,,,,,Color,Taupe,,Delivery,White Glove - $275,,Warranty,1 Year (Parts/Labor) 2&3 Year (Parts Only) - Free,,Osaki-Solo-Flex15,,,,,4274.00,8274.00,true,true,,,,,00810081889957,,,,,,,,,,,,,,,,,,36,Auto,16,Yes,Yes,1 Roller,"Lumbar, Claf",,4D,6,Yes,4.5,SL,3,,,,5,"[""gid://shopify/Metaobject/196414963951"",""gid://shopify/Metaobject/196415783151"",""gid://shopify/Metaobject/196415488239""]",,,,,,lb,,,
osaki-solo-flex-4d,,,,,,,,Color,Taupe,,Delivery,White Glove - $275,,Warranty,1 Year Extended (Parts/Labor) - $249.95,,Osaki-Solo-Flex16,,,,,4523.95,8523.95,true,true,,,,,00810081889957,,,,,,,,,,,,,,,,,,36,Auto,16,Yes,Yes,1 Roller,"Lumbar, Claf",,4D,6,Yes,4.5,SL,3,,,,5,"[""gid://shopify/Metaobject/196414963951"",""gid://shopify/Metaobject/196415783151"",""gid://shopify/Metaobject/196415488239""]",,,,,,lb,,,
osaki-solo-flex-4d,,,,,,,,Color,Taupe,,Delivery,White Glove - $275,,Warranty,2 Year Extended (Parts/Labor) - $349.95,,Osaki-Solo-Flex17,,,,,4623.95,8623.95,true,true,,,,,00810081889957,,,,,,,,,,,,,,,,,,36,Auto,16,Yes,Yes,1 Roller,"Lumbar, Claf",,4D,6,Yes,4.5,SL,3,,,,5,"[""gid://shopify/Metaobject/196414963951"",""gid://shopify/Metaobject/196415783151"",""gid://shopify/Metaobject/196415488239""]",,,,,,lb,,,
zena-vending-chair,Zena Vending Chair,"<ul class=""feature-section"">
<li style=""font-weight: bold;""><strong>SL-Track</strong></li>
<li>Reclining &amp; Space Saving</li>
<li style=""font-weight: bold;""><strong>Modular Chair Fence</strong></li>
<li style=""font-weight: bold;""><strong>Led Lighting</strong></li>
<li>Side Panel</li>
<li style=""font-weight: bold;""><strong>Wireless Charging &amp; Usb</strong></li>
<li>12-Cell Air Massage</li>
</ul>
<!-- more -->
<div id=""externalURL""></div>
<p><script src=""https://code.jquery.com/jquery-3.7.0.min.js"" integrity=""sha256-2Pmvv0kuTBOenSvLm6bvfBSSHrUJ+3A7x6P5Ebd07/g="" crossorigin=""anonymous""></script> <script>
  const externalURL =
    ""https://ota-shawn.github.io/Products/Titan/Zena%20Vending%20Chair.html""
  $(""#externalURL"").load(externalURL, () => {
    $(""#externalURL"").contents().unwrap()
  })
</script></p>",Titan,Health & Beauty > Personal Care > Massage & Relaxation > Massage Chairs,Vending Chair,"2D, Vending Chair",true,Color,Black,,Delivery,Curbside Delivery - Free,,Warranty,3 Year (Parts Only) - Free,,zena-vending-chair-0,,,,,2999.00,2999.00,true,true,,,,,00850078813398,,,,false,,,,,,,,,,,,,,12,-,-,-,-,-,-,zena,2D,-,-,YES,SL,1 Stages of Zero Gravity,,,,,,,,,,,lb,,,active
zena-vending-chair,,,,,,,,Color,Brown,,Delivery,Curbside Delivery - Free,,Warranty,3 Year (Parts Only) - Free,,zena-vending-chair-1,,,,,2999.00,2999.00,true,true,,,,,00850078813404,,,,,,,,,,,,,,,,,,12,-,-,-,-,-,-,zena,2D,-,-,YES,SL,1 Stages of Zero Gravity,,,,,,,,,,,lb,,,
zena-vending-chair-nayax-box,Zena Vending Chair Nayax Box,,Titan,Health & Beauty > Personal Care > Massage & Relaxation > Massage Chairs,Vending Chair,,true,Delivery,Curbside Delivery - Free,,,,,,,,zena-vending-chair-box-0,,,,,2499.00,2499.00,true,true,,,,,00850078813411,,,,false,,,,,,,,,,,,,,12,-,-,-,-,-,-,zena-box,2D,-,-,YES,SL,1 Stages of Zero Gravity,,,,,,,,,,,lb,,,active
